product_name,product_price,product_memory,product_color,product_url,img_url
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Vàng,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Đen,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Xanh bạc hà,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256 GB(256GB),Vàng,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
 iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256 GB(256GB),Bạc,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
 iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256 GB(256GB),Đen,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
 iPhone 14 Pro Max 256GB | Chính hãng VN/A ,29.750.000 đ,256 GB(256GB),Tím,https://cellphones.com.vn/iphone-14-pro-max-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_ng_20.png"
 iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512 GB(512GB),Bạc,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
 iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512 GB(512GB),Vàng,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
 iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512 GB(512GB),Tím,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
 iPhone 14 Pro Max 512GB | Chính hãng VN/A ,36.190.000 đ,512 GB(512GB),Đen,https://cellphones.com.vn/iphone-14-pro-max-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_m-iphone-14-pro_2.png"
 Samsung Galaxy A73 128GB ,9.490.000 đ,128 GB(8GB 128GB),Xám,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
 Samsung Galaxy A73 128GB ,9.490.000 đ,128 GB(8GB 128GB),Trắng,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
 Samsung Galaxy A73 128GB ,9.490.000 đ,128 GB(8GB 128GB),Xanh,https://cellphones.com.vn/samsung-galaxy-a73-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a73-1-600x600_3.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung Galaxy A23 4G ,4.390.000 đ,128 GB(A23 4G),Cam,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
 Samsung Galaxy A23 4G ,4.390.000 đ,128 GB(A23 4G),Xanh dương,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
 Samsung Galaxy A23 4G ,4.390.000 đ,128 GB(A23 4G),Đen,https://cellphones.com.vn/samsung-galaxy-a23.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a23-cam-thumb-600x600_1.jpg"
 Samsung Galaxy A23 5G ,4.890.000 đ,128 GB(A23 5G),Đen,https://cellphones.com.vn/samsung-galaxy-a23-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/2/22_14.jpg"
 Samsung Galaxy A23 5G ,4.890.000 đ,128 GB(A23 5G),Xanh,https://cellphones.com.vn/samsung-galaxy-a23-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/2/2/22_14.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy A14 4G ,3.990.000 đ,128 GB(Galaxy A14 4G),Đỏ,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
 Samsung Galaxy A14 4G ,3.990.000 đ,128 GB(Galaxy A14 4G),Đen,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
 Samsung Galaxy A14 4G ,3.990.000 đ,128 GB(Galaxy A14 4G),Bạc,https://cellphones.com.vn/samsung-galaxy-a14-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14-4g.jpg"
 Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,128 GB(8GB 128GB),Tím,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
 Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,128 GB(8GB 128GB),Xanh dương,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
 Samsung Galaxy A54 5G 8GB 128GB ,9.490.000 đ,128 GB(8GB 128GB),Đen,https://cellphones.com.vn/samsung-galaxy-a54.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a54_3_.jpg"
 Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,256 GB(8GB 256GB),Tím,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
 Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,256 GB(8GB 256GB),Đen,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
 Samsung Galaxy A54 8GB 256GB ,9.990.000 đ,256 GB(8GB 256GB),Xanh dương,https://cellphones.com.vn/samsung-galaxy-a54-8gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-a546_galaxy_a54_5g_awesome_violet_front_2.png"
 Samsung Galaxy Z Fold4 ,35.990.000 đ,256 GB(256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
 Samsung Galaxy Z Fold4 ,35.990.000 đ,256 GB(256GB),Đen,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
 Samsung Galaxy Z Fold4 ,35.990.000 đ,256 GB(256GB),Kem,https://cellphones.com.vn/samsung-galaxy-z-fold-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7.jpg"
 Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,128 GB(8GB - 128GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
 Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,128 GB(8GB - 128GB),Xanh lá,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
 Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,128 GB(8GB - 128GB),Tím,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
 Samsung Galaxy S21 FE 8GB 128GB ,10.490.000 đ,128 GB(8GB - 128GB),Xám,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-g990_s21fe_backfront_lv.png"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,2 SIM (nano‑SIM và eSIM)(128GB),Vàng,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
 Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,2 SIM (nano‑SIM và eSIM)(128GB),Tím,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
 Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,2 SIM (nano‑SIM và eSIM)(128GB),Xám,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
 Samsung Galaxy Z Flip4 128GB ,15.990.000 đ,2 SIM (nano‑SIM và eSIM)(128GB),Xanh,https://cellphones.com.vn/samsung-galaxy-z-flip-4.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_1.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung Galaxy S23 Plus 8GB 256GB ,23.990.000 đ,256 GB(256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung galaxy S23 Plus 8GB 512GB ,26.990.000 đ,512 GB(512GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-plus-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/_/g/_global_version_sm-s916_galaxys23plus_front_cream_221122_2.jpg"
 Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,2 SIM (nano‑SIM và eSIM)(256GB),Kem,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
 Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,2 SIM (nano‑SIM và eSIM)(256GB),Tím,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
 Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,2 SIM (nano‑SIM và eSIM)(256GB),Xám,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
 Samsung Galaxy Z Flip4 256GB ,17.990.000 đ,2 SIM (nano‑SIM và eSIM)(256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-z-flip-4-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_flip_m_i_2022-1_2.jpg"
 Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512 GB(512GB),Xanh,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
 Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512 GB(512GB),Đen,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
 Samsung Galaxy Z Fold4 512GB ,39.490.000 đ,512 GB(512GB),Kem,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung_galaxy_z_fold_4-7_3.jpg"
 Samsung Galaxy A14 5G ,4.690.000 đ,128 GB(Galaxy A14 5G),Bạc,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
 Samsung Galaxy A14 5G ,4.690.000 đ,128 GB(Galaxy A14 5G),Đỏ,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
 Samsung Galaxy A14 5G ,4.690.000 đ,128 GB(Galaxy A14 5G),Đen,https://cellphones.com.vn/samsung-galaxy-a14.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/a/samsung-galaxy-a14_1_.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S22 Ultra (8GB - 128GB) ,17.990.000 đ,128 GB(8GB - 128GB),Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_burgundy_211119.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Samsung Galaxy S23 Ultra 256GB ,26.990.000 đ,256 GB(8GB - 256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_2.jpg"
 Xiaomi 11 Lite 5G NE ,6.790.000 đ,128 GB(11 Lite 5G NE),Hồng,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
 Xiaomi 11 Lite 5G NE ,6.790.000 đ,128 GB(11 Lite 5G NE),Trắng,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
